filename,mse,mae,psnr,ssim,lpips,inference_ms
000666.npy,0.0003685048141051084,0.004323858302086592,34.335568683614184,0.980107662237525,0.06419752538204193,148.71240001230035
001494.npy,0.0020413827151060104,0.03185644745826721,26.90075589648007,0.879130958013773,0.22022020816802979,135.92050000443123
002603.npy,0.0016791514353826642,0.027545331045985222,27.74910161735898,0.6887484122653259,0.37145209312438965,121.94650000310503
001857.npy,0.0014850308652967215,0.032303743064403534,28.282645440403616,0.9277449787678719,0.11014079302549362,152.63519999280106
003158.npy,0.0030327308923006058,0.04431308060884476,25.181660964840134,0.425138936101876,0.6815864443778992,125.43149999692105
003151.npy,0.0018449844792485237,0.029553156346082687,27.340073011655885,0.8550107349466717,0.14738456904888153,143.96899999701418
000413.npy,0.009527947753667831,0.07906965911388397,20.210006379299045,0.5276891163023095,0.421686053276062,136.7478000029223
000953.npy,0.0016532107256352901,0.03359974920749664,27.816717622859063,0.7012957100371122,0.4804520010948181,167.1749999950407
000326.npy,0.0008144616149365902,0.016416752710938454,30.891293799604473,0.9024326209630669,0.12954428791999817,152.08529999654274
001185.npy,0.002544761635363102,0.03909129649400711,25.943528964866275,0.807046846946463,0.2067820131778717,161.9704000040656
000933.npy,0.0010316617554053664,0.020093873143196106,29.86462660212664,0.7623720956951976,0.30364301800727844,159.08939999644645
002708.npy,0.006469978950917721,0.06949616968631744,21.890971289069064,0.5672002111690438,0.37896406650543213,140.13749999867287
000187.npy,0.001018629176542163,0.0222568828612566,29.919838887103907,0.8846295627827346,0.1431771069765091,165.58220000297297
000284.npy,0.005915029905736446,0.056009069085121155,22.280430762519305,0.6825445632422399,0.3559490442276001,155.75499999977183
002885.npy,0.0030920873396098614,0.041710324585437775,25.097482567755293,0.7426126455008222,0.23020589351654053,157.39059999759775
000787.npy,0.0005411499878391623,0.013957139104604721,32.66682342291535,0.901809033195734,0.11513891816139221,161.73549999075476
002364.npy,0.0025716638192534447,0.03294534981250763,25.897858419383613,0.7529810678606015,0.21338023245334625,165.52999999839813
001481.npy,0.006709699053317308,0.07220211625099182,21.73296968713197,0.7738309183240212,0.23273751139640808,207.22270000260323
002533.npy,0.01436629332602024,0.09480725228786469,18.426552501744432,0.4836863703107666,0.5574653744697571,137.31799999368377
002574.npy,0.0022911601699888706,0.04203008487820625,26.399445313157372,0.8950022826552391,0.16498924791812897,145.6204000132857
001200.npy,0.0044478727504611015,0.05108034983277321,23.51847678219569,0.7773807963049114,0.32963013648986816,137.89890000771265
002261.npy,0.0035039521753787994,0.04820573329925537,24.554418163520406,0.83877129312253,0.21388284862041473,165.77829999732785
000322.npy,0.002652709139510989,0.03527596592903137,25.76310363935808,0.8167093619498164,0.1999601572751999,165.70169999613427
001550.npy,0.001611247193068266,0.02864649146795273,27.928378247224536,0.8532173231937987,0.22243183851242065,139.77589999558404
000511.npy,0.0035454505123198032,0.04216334968805313,24.503285855106256,0.664644964675732,0.2959418296813965,147.48189999954775
002196.npy,0.00564595777541399,0.05486542731523514,22.48262379423381,0.8303356221439689,0.12746748328208923,160.13249999377877
001881.npy,0.0041440390050411224,0.05217497795820236,23.825761851666094,0.7636266232746914,0.22603079676628113,155.92420000757556
002988.npy,0.0038176763337105513,0.04992392659187317,24.182009062806546,0.5907636406878242,0.4763556122779846,152.19509998860303
000177.npy,0.0036726712714880705,0.048720329999923706,24.350179507930427,0.3608914115927741,0.7366859912872314,149.93899999535643
001083.npy,0.002709057182073593,0.04151436686515808,25.671818470078968,0.8854628076553345,0.3005424439907074,154.19489999476355
002472.npy,0.005880635231733322,0.048348356038331985,22.30575781142912,0.8061685537936687,0.17713229358196259,144.49619999504648
001408.npy,0.0006178465555422008,0.011707168072462082,32.09119406808301,0.9350139174975902,0.12040065228939056,157.34079999674577
001470.npy,0.0040222108364105225,0.03808068111538887,23.955351986298396,0.8169365231646365,0.21612149477005005,159.31760000239592
000396.npy,0.0034891017712652683,0.04409065097570419,24.572863985687533,0.7298077968772352,0.32332444190979004,146.4064000028884
001556.npy,0.007052783854305744,0.07477474212646484,21.516394079232313,0.8562570422831253,0.3175589442253113,141.29010000033304
000379.npy,0.011595457792282104,0.09213123470544815,19.35712066737885,0.7217321638328005,0.298850417137146,156.18529998755548
000418.npy,0.001955437706783414,0.0343390554189682,27.087560010976112,0.4826920389207229,0.7026315331459045,156.685900001321
001378.npy,0.003204677253961563,0.0452067032456398,24.942157300773395,0.6651966781171681,0.3428616523742676,141.2385000003269
003127.npy,0.001219453988596797,0.02701333910226822,29.13834554611718,0.8979614369807243,0.2976642847061157,152.0345000026282
000881.npy,0.0012433520751073956,0.02710818126797676,29.054058560506405,0.8637355727006197,0.19178520143032074,160.1721000042744
000636.npy,0.0017281249165534973,0.025282518938183784,27.624248747342705,0.7946614083344936,0.19818618893623352,155.65720001177397
001138.npy,0.003020020667463541,0.04426221549510956,25.199900735795833,0.8212662298921347,0.1888856440782547,140.9643000079086
001393.npy,0.0029302965849637985,0.04397726058959961,25.330884556371828,0.7010300313901902,0.40355831384658813,135.06800000322983
001731.npy,0.013248952105641365,0.08903613686561584,18.778184629091676,0.5964984135754369,0.326012521982193,135.1734000054421
002859.npy,0.0013009512331336737,0.0293346606194973,28.85738999536271,0.8809545326690674,0.2567905783653259,168.07510000944603
000653.npy,0.002125064143911004,0.02871733531355858,26.726279468926645,0.7785092069981098,0.25705090165138245,139.3709999974817
003108.npy,0.0036732424050569534,0.04896896332502365,24.349504138282544,0.7686942836003527,0.2715601325035095,129.85529999423306
000026.npy,0.005240909289568663,0.047354139387607574,22.80593346090013,0.70262094802019,0.3154544234275818,133.04120000975672
001139.npy,0.0030616573058068752,0.04412055015563965,25.14043425283838,0.8112585978428125,0.19857507944107056,163.10459999658633
002413.npy,0.004220868926495314,0.05710875615477562,23.745981109685815,0.9357496699376107,0.15739428997039795,140.4774999973597
001839.npy,0.0033448589965701103,0.03804393857717514,24.756221665593475,0.7800216981822764,0.23628106713294983,138.80449999123812
000902.npy,0.002058638259768486,0.026635468006134033,26.864199633822597,0.7850000588841252,0.20803317427635193,155.456000007689
001718.npy,0.002042020671069622,0.03770516812801361,26.89939899677515,0.7389786550721005,0.273713082075119,146.18440000049304
002232.npy,0.004096372053027153,0.0556524395942688,23.876006163363638,0.7850370046108104,0.20481206476688385,165.12900000088848
002872.npy,0.0015596108278259635,0.029277220368385315,28.069837775126643,0.8289549317265674,0.2679477632045746,163.4331000095699
002661.npy,0.0011848316062241793,0.028077714145183563,29.263433933845974,0.8950300179280043,0.17866122722625732,149.25390000280458
002932.npy,0.0019290673080831766,0.032992128282785416,27.1465260879203,0.829603289369978,0.17065474390983582,137.3242000117898
000814.npy,0.004679893143475056,0.04561068117618561,23.29764061003288,0.7124099945963454,0.28986096382141113,151.68789999734145
002298.npy,0.001436701975762844,0.02820057049393654,28.426333005664116,0.801358969380796,0.17971381545066833,163.97950000828132
000108.npy,0.01351784449070692,0.07867377996444702,18.690925427374857,0.6388399391173809,0.31386035680770874,186.9692999898689
002465.npy,0.0027497694827616215,0.04007263481616974,25.607037235608054,0.7724912120278775,0.2444029450416565,130.535600008443
002069.npy,0.0003655361942946911,0.013386180624365807,34.37069631253355,0.9222274339084625,0.08785279095172882,155.2332999999635
000952.npy,0.004306411370635033,0.05360217019915581,23.65884440207295,0.46879766579614973,0.5287888050079346,150.43579999473877
000895.npy,0.003149901982396841,0.045307595282793045,25.017029428765344,0.7813674059634544,0.2846534550189972,142.68190000439063
000383.npy,0.003688533790409565,0.04727597534656525,24.331462212176675,0.44367712117819486,0.811131477355957,138.01640000019688
000122.npy,0.0013338481076061726,0.02324271760880947,28.748936290601385,0.889864283136053,0.09001981467008591,136.2272000114899
000130.npy,0.0045836688950657845,0.051787182688713074,23.38786783534088,0.7951977549216748,0.22578343749046326,143.6173999973107
001728.npy,0.003367218654602766,0.030705301091074944,24.727286554851204,0.8717205502632558,0.16541488468647003,127.63970000378322
002418.npy,0.002138676820322871,0.0355226993560791,26.698548307056825,0.7797735127885789,0.21300294995307922,139.26289998926222
000356.npy,0.004117058590054512,0.0468493215739727,23.854129588698306,0.7072309040741697,0.2843605875968933,141.6758999985177
002233.npy,0.006386113353073597,0.06998490542173386,21.947633836565426,0.734046449877196,0.3205735683441162,143.71259999461472
003033.npy,0.005547359585762024,0.059764422476291656,22.559136579567188,0.5576729721552041,0.4863039255142212,140.03179999417625
002771.npy,0.004259237088263035,0.05132530629634857,23.706681603834667,0.4254062361815907,0.44747841358184814,138.8513999991119
000419.npy,0.002050747163593769,0.03526678681373596,26.880878951924675,0.4802672465986013,0.6835886240005493,139.14649999060202
003016.npy,0.007206902839243412,0.06852391362190247,21.42251314645469,0.7533039441896621,0.25088125467300415,134.85499999660533
000571.npy,0.0037337313406169415,0.04541938751935959,24.278569077136805,0.7330461927850545,0.2509012520313263,145.46909999626223
000914.npy,0.004839794710278511,0.05125197023153305,23.15173076479713,0.7554168592000959,0.2659641206264496,139.52150000841357
001003.npy,0.0039384556002914906,0.053192138671875,24.046740731155893,0.5376879381273091,0.5499163269996643,140.0976000004448
001126.npy,0.002358610276132822,0.035664357244968414,26.27343820108195,0.8283241909942926,0.17162777483463287,147.90009999705944
003037.npy,0.001228522160090506,0.02251356653869152,29.10617005720322,0.9170081548790932,0.07602446526288986,144.12010001251474
000102.npy,0.001964668044820428,0.036223575472831726,27.067108464793268,0.7965197067975998,0.3681851327419281,143.467599991709
000456.npy,0.00470418855547905,0.05419963598251343,23.27515250743398,0.5805266621872943,0.4611767828464508,149.92009999696165
002619.npy,0.002619230654090643,0.029517633840441704,25.818262281920582,0.8079906667957232,0.22631926834583282,141.36999999755062
